ICD10Code,icd10_count_acu_all,icd10_patient_count_acu_all,icd10_count_acu_24,icd10_patient_count_acu_24,icd10_count_all_all,icd10_patient_count_all_all,icd10_count_all_24,icd10_patient_count_all_24,icd10_count_acu_all_%,icd10_patient_count_acu_all_%,icd10_count_acu_24_%,icd10_patient_count_acu_24_%,icd10_count_all_all_%,icd10_patient_count_all_all_%,icd10_count_all_24_%,icd10_patient_count_all_24_%
Z82.2,0.0,0.0,0.0,0.0,254.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385538141268509e-06,5.2127688591612896e-06,0.0,0.0
Z82.3,0.0,0.0,0.0,0.0,3283.0,1743.0,1084.0,533.0,0.0,0.0,0.0,0.0,1.7908353219624074e-05,5.2824744892547256e-05,1.989236140478902e-05,3.7466439243740274e-05
Z82.41,0.0,0.0,0.0,0.0,610.0,422.0,198.0,151.0,0.0,0.0,0.0,0.0,3.3274734888731905e-06,1.2789467782360838e-05,3.63347560714781e-06,1.0614319560609347e-05
Z82.49,0.0,0.0,0.0,0.0,20386.0,11895.0,6427.0,4076.0,0.0,0.0,0.0,0.0,0.00011120307302322764,0.00036049933476583454,0.00011794115013706553,0.00028651633462942845
Z82.5,0.0,0.0,0.0,0.0,523.0,373.0,171.0,109.0,0.0,0.0,0.0,0.0,2.8528994011158666e-06,1.1304434793413727e-05,3.138001660718563e-06,7.661992265605423e-06
Z82.61,0.0,0.0,0.0,0.0,857.0,584.0,281.0,178.0,0.0,0.0,0.0,0.0,4.674827508138237e-06,1.7699168684594146e-05,5.156599220245125e-06,1.2512244250254726e-05
Z82.62,0.0,0.0,0.0,0.0,1230.0,402.0,441.0,158.0,0.0,0.0,0.0,0.0,6.709495723465614e-06,1.2183331868504876e-05,8.092741125011031e-06,1.1106374109776667e-05
Z82.69,0.0,0.0,0.0,0.0,766.0,562.0,275.0,205.0,0.0,0.0,0.0,0.0,4.17843392209322e-06,1.7032419179352588e-05,5.046493898816403e-06,1.4410168939900105e-05
Z83.2,0.0,0.0,0.0,0.0,1042.0,667.0,369.0,247.0,0.0,0.0,0.0,0.0,5.68397930394404e-06,2.0214632727096398e-05,6.771477267866373e-06,1.736249623490403e-05
Z83.3,0.0,0.0,0.0,0.0,8878.0,5379.0,2421.0,1577.0,0.0,0.0,0.0,0.0,4.842837644953473e-05,0.0001630202540315615,4.442749719648913e-05,0.00011085286057669496
Z83.42,0.0,0.0,0.0,0.0,421.0,238.0,149.0,89.0,0.0,0.0,0.0,0.0,2.296502194779694e-06,7.213017374885971e-06,2.734282148813251e-06,6.256122125127363e-06
Z83.438,0.0,0.0,0.0,0.0,417.0,224.0,166.0,104.0,0.0,0.0,0.0,0.0,2.2746826964920007e-06,6.7887222351867955e-06,3.0462472261946284e-06,7.3105247304859075e-06
Z83.49,0.0,0.0,0.0,0.0,1425.0,954.0,487.0,321.0,0.0,0.0,0.0,0.0,7.77319626499065e-06,2.891268309092948e-05,8.93688192263123e-06,2.256421575467285e-05
Z83.511,0.0,0.0,0.0,0.0,4612.0,2656.0,1365.0,1027.0,0.0,0.0,0.0,0.0,2.515788152571009e-05,8.049484936007201e-05,2.5048960625034144e-05,7.219143171354833e-05
Z83.518,0.0,0.0,0.0,0.0,1049.0,739.0,361.0,307.0,0.0,0.0,0.0,0.0,5.722163425947503e-06,2.2396722016977866e-05,6.6246701726280776e-06,2.1580106656338207e-05
Z83.6,0.0,0.0,0.0,0.0,745.0,587.0,207.0,163.0,0.0,0.0,0.0,0.0,4.063881556082831e-06,1.779008907167254e-05,3.798633589290892e-06,1.1457841644896183e-05
Z83.71,0.0,0.0,0.0,0.0,2708.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4771800340768197e-05,5.024866725865941e-05,0.0,0.0
Z83.718,0.0,0.0,0.0,0.0,138.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,7.527726909254103e-07,3.2731339348222053e-06,0.0,0.0
Z83.719,0.0,0.0,0.0,0.0,823.0,540.0,575.0,379.0,0.0,0.0,0.0,0.0,4.489361772692845e-06,1.6365669674111025e-05,1.0551759970252479e-05,2.664123916205922e-05
Z83.79,0.0,0.0,0.0,0.0,1454.0,976.0,439.0,301.0,0.0,0.0,0.0,0.0,7.931387627576424e-06,2.957943259617104e-05,8.056039351201458e-06,2.1158345614194788e-05
Z84.0,0.0,0.0,0.0,0.0,1010.0,674.0,307.0,217.0,0.0,0.0,0.0,0.0,5.509423317642496e-06,2.0426780296945985e-05,5.6337222797695845e-06,1.525369102418694e-05
Z84.1,0.0,0.0,0.0,0.0,680.0,408.0,160.0,100.0,0.0,0.0,0.0,0.0,3.7093147089078188e-06,1.2365172642661664e-05,2.936141904765907e-06,7.029350702390296e-06
Z84.2,0.0,0.0,0.0,0.0,155.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,8.455055586481058e-07,3.69742907452138e-06,0.0,0.0
Z84.81,0.0,0.0,0.0,0.0,665.0,373.0,235.0,152.0,0.0,0.0,0.0,0.0,3.62749159032897e-06,1.1304434793413727e-05,4.312458422624926e-06,1.068461306763325e-05
Z84.89,0.0,0.0,0.0,0.0,1852.0,1115.0,652.0,414.0,0.0,0.0,0.0,0.0,1.0102427707201883e-05,3.379207719746999e-05,1.196477826192107e-05,2.9101511907895825e-05
Z85.00,0.0,0.0,0.0,0.0,279.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219100055665905e-06,5.333996041932483e-06,0.0,0.0
Z85.01,0.0,0.0,0.0,0.0,2763.0,380.0,857.0,208.0,0.0,0.0,0.0,0.0,1.5071818442223977e-05,1.1516582363263315e-05,1.572671007740239e-05,1.4621049460971815e-05
Z85.028,0.0,0.0,0.0,0.0,1325.0,251.0,544.0,108.0,0.0,0.0,0.0,0.0,7.227708807798323e-06,7.6070057188923475e-06,9.982882476204084e-06,7.591698758581519e-06
Z85.030,0.0,0.0,0.0,0.0,411.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,2.241953449060461e-06,6.2735067084092265e-06,0.0,0.0
Z85.038,0.0,0.0,0.0,0.0,11354.0,2385.0,3215.0,1098.0,0.0,0.0,0.0,0.0,6.193464588961673e-05,7.22817077273237e-05,5.899810139888994e-05,7.718227071224545e-05
Z85.040,0.0,0.0,0.0,0.0,419.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285592445635847e-06,4.758166923769317e-06,0.0,0.0
Z85.048,0.0,0.0,0.0,0.0,3559.0,630.0,984.0,304.0,0.0,0.0,0.0,0.0,1.9413898601474892e-05,1.9093281286462864e-05,1.805727271431033e-05,2.13692261352665e-05
Z85.05,0.0,0.0,0.0,0.0,1769.0,475.0,660.0,224.0,0.0,0.0,0.0,0.0,9.649673117732253e-06,1.4395727954079144e-05,1.2111585357159367e-05,1.574574557335426e-05
Z85.060,0.0,0.0,0.0,0.0,0.0,0.0,118.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1654046547648566e-06,2.5305662528605062e-06
Z85.068,0.0,0.0,0.0,0.0,275.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000905072788973e-06,3.6368154831357836e-06,0.0,0.0
Z85.07,0.0,0.0,0.0,0.0,1371.0,308.0,510.0,151.0,0.0,0.0,0.0,0.0,7.4786330381067935e-06,9.334493073381845e-06,9.35895232144133e-06,1.0614319560609347e-05
Z85.09,0.0,0.0,0.0,0.0,955.0,449.0,250.0,156.0,0.0,0.0,0.0,0.0,5.2094052161867165e-06,1.3607751266066391e-05,4.58772172619673e-06,1.096578709572886e-05
Z85.110,0.0,0.0,0.0,0.0,831.0,207.0,207.0,73.0,0.0,0.0,0.0,0.0,4.533000769268232e-06,6.2735067084092265e-06,3.798633589290892e-06,5.131426012744916e-06
Z85.118,0.0,0.0,0.0,0.0,11305.0,1993.0,3769.0,1186.0,0.0,0.0,0.0,0.0,6.166735703559249e-05,6.040144381574681e-05,6.916449274414189e-05,8.336809933034891e-05
Z85.21,0.0,0.0,0.0,0.0,3466.0,472.0,951.0,246.0,0.0,0.0,0.0,0.0,1.890659526628603e-05,1.4304807567000748e-05,1.745169344645236e-05,1.7292202727880127e-05
Z85.22,0.0,0.0,0.0,0.0,361.0,109.0,136.0,33.0,0.0,0.0,0.0,0.0,1.969209720464298e-06,3.3034407305150034e-06,2.495720619051021e-06,2.3196857317887973e-06
Z85.29,0.0,0.0,0.0,0.0,0.0,0.0,119.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1837555416696432e-06,2.4602727458366035e-06
Z85.3,0.0,0.0,0.0,0.0,15338.0,2102.0,4987.0,1294.0,0.0,0.0,0.0,0.0,8.366686618415901e-05,6.370488454626181e-05,9.151587299417236e-05,9.095979808893043e-05
Z85.41,0.0,0.0,0.0,0.0,1138.0,342.0,312.0,153.0,0.0,0.0,0.0,0.0,6.207647262848673e-06,1.0364924126936983e-05,5.725476714293519e-06,1.0754906574657152e-05
Z85.42,0.0,0.0,0.0,0.0,866.0,219.0,304.0,107.0,0.0,0.0,0.0,0.0,4.723921379285546e-06,6.637188256722805e-06,5.578669619055224e-06,7.521405251557616e-06
Z85.43,0.0,0.0,0.0,0.0,671.0,157.0,187.0,72.0,0.0,0.0,0.0,0.0,3.6602208377605096e-06,4.758166923769317e-06,3.4316158511951537e-06,5.0611325057210124e-06
Z85.44,0.0,0.0,0.0,0.0,309.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6855562427242882e-06,3.121599956358214e-06,0.0,0.0
Z85.46,419.0,194.0,0.0,0.0,67093.0,11428.0,20014.0,6692.0,8.687284904173442e-05,0.00013949899726107382,0.0,0.0,0.0003659838996540475,0.0003463460611772978,0.0003672746505124054,0.0004704041490039586
Z85.47,0.0,0.0,0.0,0.0,2682.0,520.0,697.0,251.0,0.0,0.0,0.0,0.0,1.4629973601898192e-05,1.5759533760255063e-05,1.2790568172636482e-05,1.764367026299964e-05
Z85.49,0.0,0.0,0.0,0.0,290.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5819136258577462e-06,3.6065086874429855e-06,0.0,0.0
Z85.51,0.0,0.0,0.0,0.0,19580.0,2579.0,5308.0,1511.0,0.0,0.0,0.0,0.0,0.00010680644411825749,7.816122609172654e-05,9.740650769060896e-05,0.00010621348911311737
Z85.520,0.0,0.0,0.0,0.0,984.0,274.0,244.0,118.0,0.0,0.0,0.0,0.0,5.367596578772491e-06,8.304062019826705e-06,4.477616404768008e-06,8.294633828820548e-06
Z85.528,0.0,0.0,0.0,0.0,12910.0,2096.0,3812.0,1195.0,0.0,0.0,0.0,0.0,7.042243072352932e-05,6.352304377210502e-05,6.995358088104773e-05,8.400074089356404e-05
Z85.53,0.0,0.0,0.0,0.0,1149.0,357.0,361.0,126.0,0.0,0.0,0.0,0.0,6.267650883139829e-06,1.0819526062328956e-05,6.6246701726280776e-06,8.856981885011773e-06
Z85.59,0.0,0.0,0.0,0.0,286.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5600941275700533e-06,4.242951396991748e-06,0.0,0.0
Z85.6,0.0,0.0,0.0,0.0,1129.0,391.0,363.0,150.0,0.0,0.0,0.0,0.0,6.158553391701364e-06,1.1849957115884094e-05,6.661371946437652e-06,1.0544026053585443e-05
Z85.71,0.0,0.0,0.0,0.0,1602.0,261.0,414.0,116.0,0.0,0.0,0.0,0.0,8.738709064221067e-06,7.91007367582033e-06,7.597267178581784e-06,8.154046814772743e-06
Z85.72,0.0,0.0,0.0,0.0,5164.0,1051.0,1510.0,499.0,0.0,0.0,0.0,0.0,2.816897228941173e-05,3.1852442273130905e-05,2.7709839226228247e-05,3.5076460004927576e-05
Z85.79,0.0,0.0,0.0,0.0,1301.0,548.0,414.0,199.0,0.0,0.0,0.0,0.0,7.096791818072166e-06,1.660812403965341e-05,7.597267178581784e-06,1.3988407897756687e-05
Z85.810,0.0,0.0,0.0,0.0,2258.0,430.0,798.0,246.0,0.0,0.0,0.0,0.0,1.2317106783402729e-05,1.3031922147903225e-05,1.4644007750019961e-05,1.7292202727880127e-05
Z85.818,0.0,0.0,0.0,0.0,3437.0,770.0,1140.0,375.0,0.0,0.0,0.0,0.0,1.8748403903700254e-05,2.333623268345461e-05,2.0920011071457088e-05,2.636006513396361e-05
Z85.819,0.0,0.0,0.0,0.0,959.0,323.0,270.0,146.0,0.0,0.0,0.0,0.0,5.231224714474409e-06,9.789095008773817e-06,4.954739464292468e-06,1.0262852025489832e-05
Z85.820,0.0,0.0,0.0,0.0,30743.0,5544.0,9103.0,3439.0,0.0,0.0,0.0,0.0,0.00016769920896463688,0.0001680208753208732,0.00016704812349427532,0.00024173937065520226
Z85.828,0.0,0.0,0.0,0.0,111861.0,21882.0,33364.0,14400.0,0.0,0.0,0.0,0.0,0.0006101877244899082,0.0006631733033498101,0.0006122589906913107,0.0010122265011442025
Z85.830,0.0,0.0,0.0,0.0,518.0,206.0,202.0,106.0,0.0,0.0,0.0,0.0,2.82562502825625e-06,6.243199912716428e-06,3.7068791547669574e-06,7.451111744533714e-06
Z85.831,0.0,0.0,0.0,0.0,733.0,245.0,282.0,99.0,0.0,0.0,0.0,0.0,3.998423061219752e-06,7.425164944735558e-06,5.174950107149911e-06,6.959057195366392e-06
Z85.840,0.0,0.0,0.0,0.0,0.0,0.0,208.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816984476195679e-06,3.233501323099536e-06
Z85.841,0.0,0.0,0.0,0.0,761.0,224.0,212.0,94.0,0.0,0.0,0.0,0.0,4.151159549233603e-06,6.7887222351867955e-06,3.8903880238148266e-06,6.607589660246878e-06
Z85.850,0.0,0.0,0.0,0.0,8469.0,1257.0,2822.0,727.0,0.0,0.0,0.0,0.0,4.6197332749618114e-05,3.809564218584733e-05,5.178620284530869e-05,5.110337960637745e-05
Z85.858,0.0,0.0,0.0,0.0,533.0,242.0,117.0,70.0,0.0,0.0,0.0,0.0,2.9074481468350994e-06,7.3342445576571635e-06,2.1470537678600695e-06,4.920545491673207e-06
Z85.89,0.0,0.0,0.0,0.0,2374.0,974.0,899.0,444.0,0.0,0.0,0.0,0.0,1.2949872233745826e-05,2.9518819004785443e-05,1.649744732740344e-05,3.121031711861291e-05
Z85.9,0.0,0.0,0.0,0.0,5820.0,2456.0,2041.0,1091.0,0.0,0.0,0.0,0.0,3.174737000859339e-05,7.443349022151237e-05,3.74541601726701e-05,7.669021616307812e-05
Z86.000,0.0,0.0,0.0,0.0,450.0,204.0,128.0,71.0,0.0,0.0,0.0,0.0,2.4546935573654683e-06,6.182586321330832e-06,2.3489135238127257e-06,4.99083899869711e-06
Z86.006,0.0,0.0,0.0,0.0,1831.0,839.0,708.0,441.0,0.0,0.0,0.0,0.0,9.987875341191495e-06,2.5427401586257686e-05,1.2992427928589139e-05,3.09994365975412e-05
Z86.007,0.0,0.0,0.0,0.0,417.0,293.0,126.0,100.0,0.0,0.0,0.0,0.0,2.2746826964920007e-06,8.879891137989871e-06,2.312211750003152e-06,7.029350702390296e-06
Z86.008,0.0,0.0,0.0,0.0,337.0,166.0,151.0,81.0,0.0,0.0,0.0,0.0,1.8382927307381396e-06,5.030928085004501e-06,2.7709839226228247e-06,5.693774068936139e-06
Z86.010,321.0,236.0,0.0,0.0,164783.0,53347.0,3591.0,2908.0,6.655413971932399e-05,0.0001696998111011001,0.0,0.0,0.000898870596585231,0.0016167766298237054,6.589803487508982e-05,0.0002044135184255098
Z86.0100,0.0,0.0,0.0,0.0,19819.0,12142.0,19818.0,12140.0,0.0,0.0,0.0,0.0,0.00010811015914094714,0.0003679851133019557,0.00036367787667906714,0.0008533631752701819
Z86.0101,0.0,0.0,0.0,0.0,13851.0,8916.0,13850.0,8915.0,0.0,0.0,0.0,0.0,7.555546769570912e-05,0.0002702153903969887,0.00025415978363129885,0.0006266666151180948
Z86.0102,0.0,0.0,0.0,0.0,1535.0,1087.0,1535.0,1087.0,0.0,0.0,0.0,0.0,8.373232467902209e-06,3.294348691807164e-05,2.816861139884792e-05,7.640904213498251e-05
Z86.0109,0.0,0.0,0.0,0.0,6125.0,4435.0,6125.0,4435.0,0.0,0.0,0.0,0.0,3.341110675302999e-05,0.00013441063889756,0.00011239918229181988,0.0003117517036510096
Z86.011,0.0,0.0,0.0,0.0,1437.0,470.0,446.0,195.0,0.0,0.0,0.0,0.0,7.838654759853729e-06,1.4244193975615152e-05,8.184495559534966e-06,1.3707233869661077e-05
Z86.018,0.0,0.0,0.0,0.0,2448.0,1532.0,891.0,621.0,0.0,0.0,0.0,0.0,1.3353532952068147e-05,4.643001100136684e-05,1.6350640232165146e-05,4.365226786184374e-05
Z86.03,0.0,0.0,0.0,0.0,322.0,222.0,148.0,91.0,0.0,0.0,0.0,0.0,1.7564696121592908e-06,6.728108643801199e-06,2.715931261908464e-06,6.396709139175169e-06
Z86.11,0.0,0.0,0.0,0.0,1548.0,717.0,458.0,243.0,0.0,0.0,0.0,0.0,8.444145837337211e-06,2.1729972511736307e-05,8.40470620239241e-06,1.708132220680842e-05
Z86.12,0.0,0.0,0.0,0.0,0.0,0.0,145.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.660878601194103e-06,2.0385117036931858e-06
Z86.14,0.0,0.0,0.0,0.0,3348.0,1462.0,845.0,451.0,0.0,0.0,0.0,0.0,1.8262920066799084e-05,4.430853530287096e-05,1.5506499434544946e-05,3.1702371667780234e-05
Z86.15,0.0,0.0,0.0,0.0,1008.0,525.0,397.0,242.0,0.0,0.0,0.0,0.0,5.498513568498649e-06,1.5911067738719054e-05,7.2853021012004066e-06,1.7011028699784516e-05
Z86.16,231.0,137.0,0.0,0.0,35681.0,16285.0,5856.0,2986.0,4.7894100545681745e-05,9.851217847818099e-05,0.0,0.0,0.00019463537960079396,0.0004935461678572187,0.0001074627937144322,0.00020989641197337422
Z86.19,0.0,0.0,0.0,0.0,24809.0,10730.0,8308.0,4267.0,0.0,0.0,0.0,0.0,0.00013532998325484422,0.0003251919177837246,0.0001524591684049697,0.00029994239447099394
Z86.2,0.0,0.0,0.0,0.0,3842.0,2200.0,1431.0,852.0,0.0,0.0,0.0,0.0,2.0957628105329178e-05,6.667495052415603e-05,2.626011916075008e-05,5.989006798436532e-05
Z86.31,0.0,0.0,0.0,0.0,23485.0,3430.0,7069.0,1696.0,0.0,0.0,0.0,0.0,0.00012810772932161783,0.00010395230922629782,0.00012972241952993873,0.00011921778791253942
Z86.32,0.0,0.0,0.0,0.0,646.0,266.0,166.0,103.0,0.0,0.0,0.0,0.0,3.523848973462428e-06,8.06160765428432e-06,3.0462472261946284e-06,7.240231223462005e-06
Z86.39,0.0,0.0,0.0,0.0,7524.0,4160.0,3016.0,1751.0,0.0,0.0,0.0,0.0,4.104247627915063e-05,0.0001260762700820405,5.5346274904837347e-05,0.00012308393079885408
Z86.51,0.0,0.0,0.0,0.0,7745.0,2729.0,1292.0,443.0,0.0,0.0,0.0,0.0,4.224800355954567e-05,8.270724544564628e-05,2.3709345880984698e-05,3.114002361158901e-05
Z86.59,0.0,0.0,0.0,0.0,19611.0,8378.0,6403.0,2920.0,0.0,0.0,0.0,0.0,0.0001069755452299871,0.00025391033431426327,0.00011750072885135063,0.00020525704050979664
Z86.61,0.0,0.0,0.0,0.0,822.0,309.0,367.0,126.0,0.0,0.0,0.0,0.0,4.483906898120922e-06,9.364799869074643e-06,6.734775494056799e-06,8.856981885011773e-06
Z86.69,350.0,172.0,0.0,0.0,15730.0,8506.0,6117.0,3686.0,7.25668190086087e-05,0.00012367952334486958,0.0,0.0,8.580517701635293e-05,0.00025778960416294143,0.00011225237519658158,0.0002591018668901063
Z86.711,216.0,118.0,0.0,0.0,98983.0,9594.0,28989.0,6049.0,4.478409401674137e-05,8.484990555055005e-05,0.0,0.0,0.0005399398497526804,0.0002907633978767059,0.0005319738604828679,0.00042520542398758897
Z86.718,173.0,121.0,0.0,0.0,107067.0,12883.0,27370.0,7056.0,3.5868741967112305e-05,8.700710653912335e-05,0.0,0.0,0.000584037055792108,0.00039044244891031914,0.000502263774584018,0.0004959909855606592
Z86.72,0.0,0.0,0.0,0.0,764.0,319.0,185.0,87.0,0.0,0.0,0.0,0.0,4.167524172949373e-06,9.667867826002624e-06,3.39491407738558e-06,6.115535111079557e-06
Z86.73,455.0,280.0,203.0,136.0,88817.0,16326.0,30226.0,8855.0,9.433686471119132e-05,0.00020133875893350858,9.494810594898995e-05,0.00020779347772942845,0.00048448559485450847,0.0004947887464806233,0.0005546739075840894,0.0006224490046966607
Z86.74,0.0,0.0,0.0,0.0,2534.0,683.0,921.0,318.0,0.0,0.0,0.0,0.0,1.3822652165253549e-05,2.0699541458181168e-05,1.6901166839308753e-05,2.235333523360114e-05
Z86.79,0.0,0.0,0.0,0.0,20816.0,9682.0,8138.0,4163.0,0.0,0.0,0.0,0.0,0.00011354866908915465,0.00029343039589767214,0.00014933951763115594,0.000292631869740508
Z87.01,0.0,0.0,0.0,0.0,5174.0,2878.0,1879.0,1095.0,0.0,0.0,0.0,0.0,2.8223521035130962e-05,8.722295800387321e-05,3.448131649409462e-05,7.697139019117374e-05
Z87.09,0.0,0.0,0.0,0.0,11344.0,4446.0,3955.0,1690.0,0.0,0.0,0.0,0.0,6.18800971438975e-05,0.00013474401365018077,7.257775770843226e-05,0.000118796026870396
Z87.11,0.0,0.0,0.0,0.0,10968.0,3885.0,2988.0,1460.0,0.0,0.0,0.0,0.0,5.982906430485435e-05,0.00011774190126652099,5.483245007150331e-05,0.00010262852025489832
Z87.19,0.0,0.0,0.0,0.0,23294.0,12385.0,8391.0,4797.0,0.0,0.0,0.0,0.0,0.0001270658482783805,0.00037534966465530565,0.00015398229201806703,0.0003371979531936625
Z87.2,0.0,0.0,0.0,0.0,7491.0,4840.0,2631.0,1943.0,0.0,0.0,0.0,0.0,4.086246541827716e-05,0.00014668489115314326,4.8281183446494385e-05,0.00013658028414744345
Z87.310,0.0,0.0,0.0,0.0,1243.0,464.0,417.0,234.0,0.0,0.0,0.0,0.0,6.780409092900616e-06,1.4062353201458363e-05,7.652319839296145e-06,1.644868064359329e-05
Z87.311,0.0,0.0,0.0,0.0,1011.0,623.0,300.0,215.0,0.0,0.0,0.0,0.0,5.514878192214419e-06,1.8881133716613277e-05,5.505266071436075e-06,1.5113104010139135e-05
Z87.312,0.0,0.0,0.0,0.0,351.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914660974745065e-06,5.970438751481244e-06,0.0,0.0
Z87.39,322.0,177.0,182.0,101.0,12666.0,6958.0,4814.0,2805.0,6.676147348792001e-05,0.00012727485832582508,8.512588809219788e-05,0.0001543172150784726,6.909144132798005e-05,0.00021087468443048985,8.834116955964423e-05,0.0001971732872020478
Z87.410,0.0,0.0,0.0,0.0,3793.0,1617.0,1138.0,680.0,0.0,0.0,0.0,0.0,2.0690339251304935e-05,4.9006088635254685e-05,2.0883309297647515e-05,4.779958477625401e-05
Z87.42,0.0,0.0,0.0,0.0,3673.0,2243.0,1294.0,845.0,0.0,0.0,0.0,0.0,2.0035754302674145e-05,6.797814273894636e-05,2.3746047654794274e-05,5.9398013435198e-05
Z87.438,0.0,0.0,0.0,0.0,4971.0,2173.0,1585.0,971.0,0.0,0.0,0.0,0.0,2.7116181497030542e-05,6.585666704045048e-05,2.9086155744087266e-05,6.825499532020977e-05
Z87.440,0.0,0.0,0.0,0.0,21497.0,7770.0,8032.0,3650.0,0.0,0.0,0.0,0.0,0.00011726343867263438,0.00023548380253304198,0.00014739432361924852,0.00025657130063724576
Z87.441,0.0,0.0,0.0,0.0,451.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4601484319373914e-06,3.4852815046717926e-06,0.0,0.0
Z87.442,0.0,0.0,0.0,0.0,23562.0,9001.0,8476.0,4001.0,0.0,0.0,0.0,0.0,0.00012852775466365592,0.00027279146803087657,0.00015554211740497392,0.00028124432160263574
Z87.448,0.0,0.0,0.0,0.0,5840.0,3292.0,2440.0,1367.0,0.0,0.0,0.0,0.0,3.185646750003186e-05,9.976997142069166e-05,4.477616404768008e-05,9.609122410167534e-05
Z87.59,0.0,0.0,0.0,0.0,451.0,292.0,148.0,103.0,0.0,0.0,0.0,0.0,2.4601484319373914e-06,8.849584342297073e-06,2.715931261908464e-06,7.240231223462005e-06
Z87.74,0.0,0.0,0.0,0.0,393.0,205.0,118.0,76.0,0.0,0.0,0.0,0.0,2.1437657067658423e-06,6.21289311702363e-06,2.1654046547648566e-06,5.342306533816625e-06
Z87.81,240.0,149.0,0.0,0.0,11351.0,6469.0,3660.0,2299.0,4.976010446304597e-05,0.00010714098243247422,0.0,0.0,6.191828126590096e-05,0.00019605466133671153,6.716424607152012e-05,0.0001616047726479529
Z87.820,4393.0,1966.0,1990.0,894.0,326410.0,31627.0,100501.0,16674.0,0.0009108172454423373,0.0014136857145117068,0.0009307720730960099,0.0013659365374272723,0.0017805256090214724,0.0009585130273761285,0.00184428248481799,0.0011720739361165578
Z87.821,0.0,0.0,0.0,0.0,224.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221891904110811e-06,6.091665934252438e-06,0.0,0.0
Z87.828,375.0,229.0,244.0,130.0,14247.0,8800.0,4426.0,2915.0,7.775016322350933e-05,0.0001646663421277624,0.00011412481700272683,0.000198626118417836,7.771559802619073e-05,0.0002666998020966241,8.122102544058691e-05,0.0002049055729746771
Z87.890,0.0,0.0,0.0,0.0,1328.0,225.0,232.0,80.0,0.0,0.0,0.0,0.0,7.244073431514094e-06,6.8190290308795945e-06,4.257405761910565e-06,5.623480561912236e-06
Z87.891,583.0,436.0,245.0,199.0,188162.0,60515.0,64682.0,29154.0,0.0001208755870914825,0.0003135132103393205,0.00011459254166257408,0.00030405075050114896,0.001026400109202225,0.0018340157413496829,0.0011869720667754275,0.0020493369037748667
Z87.892,0.0,0.0,0.0,0.0,4078.0,1498.0,1101.0,570.0,0.0,0.0,0.0,0.0,2.2244978504303065e-05,4.5399579947811695e-05,2.02043264821704e-05,4.006729900362468e-05
Z87.898,0.0,0.0,0.0,0.0,9298.0,5198.0,2347.0,1465.0,0.0,0.0,0.0,0.0,5.07194237697425e-05,0.000157534724011165,4.30695315655349e-05,0.00010297998779001784
Z88.0,0.0,0.0,0.0,0.0,9769.0,4779.0,3114.0,1848.0,0.0,0.0,0.0,0.0,5.328866969311836e-05,0.00014483617661588258,5.7144661821506466e-05,0.00012990240098017267
Z88.1,0.0,0.0,0.0,0.0,2925.0,1724.0,1097.0,655.0,0.0,0.0,0.0,0.0,1.5955508122875544e-05,5.224891577438409e-05,2.013092293455125e-05,4.6042247100656435e-05
Z88.2,0.0,0.0,0.0,0.0,2345.0,1249.0,823.0,487.0,0.0,0.0,0.0,0.0,1.2791680871160052e-05,3.785318782030495e-05,1.5102779922639635e-05,3.423293792064074e-05
Z88.3,0.0,0.0,0.0,0.0,191.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0418810432373432e-06,4.455098966841335e-06,0.0,0.0
Z88.4,0.0,0.0,0.0,0.0,218.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1891626566792713e-06,4.152031009913353e-06,0.0,0.0
Z88.5,0.0,0.0,0.0,0.0,2999.0,1709.0,1105.0,636.0,0.0,0.0,0.0,0.0,1.6359168841197866e-05,5.179431383899212e-05,2.0277730029789545e-05,4.470667046720228e-05
Z88.6,0.0,0.0,0.0,0.0,1760.0,1157.0,673.0,430.0,0.0,0.0,0.0,0.0,9.600579246584944e-06,3.506496261656751e-05,1.2350146886921597e-05,3.022620802027827e-05
Z88.7,0.0,0.0,0.0,0.0,629.0,430.0,172.0,120.0,0.0,0.0,0.0,0.0,3.4311161057397324e-06,1.3031922147903225e-05,3.15635254762335e-06,8.435220842868355e-06
